id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip,user_authentication
5143691883977516,PikCMgGJu,6329156681,粤爱车出品人,帮大家了解一下零跑B10店内的情况零跑B10预售价格惊喜登场，仅10.98万起售。510激光雷达智驾版售价12.98万元！粤爱车探店派出了车黎子和能哥第一时间去到现场帮大家了解情况，现在店内已经有实车可看，并且还可以试驾。但是试驾的版本是普通版，激光雷达版要等四月份才可以试驾。对这部车感兴趣的小伙伴可以先来现场感受一下实车外观和内饰，我们也拍了一条视频给大家更详细地说一下零跑B10店内的销售情况，可以留意着我们今天的动态喔～#零跑B10##零跑b10激光雷达智驾卷到12万级##粤爱车探店#,,,,"零跑B10,零跑b10激光雷达智驾卷到12万级,粤爱车探店",2,1,18,2025-03-13 11:06,iPhone 15 Pro,"https://wx2.sinaimg.cn/large/006UkuMhgy1hzf5yevkorj32c0340npe.jpg,https://wx1.sinaimg.cn/large/006UkuMhgy1hzf5yanvuyj32c0340e82.jpg,https://wx3.sinaimg.cn/large/006UkuMhgy1hzf5yg2dp3j32c0340npe.jpg,https://wx4.sinaimg.cn/large/006UkuMhgy1hzf5yh9295j32c0340qv6.jpg,https://wx2.sinaimg.cn/large/006UkuMhgy1hzf5yiqtzej32c0340kjm.jpg,https://wx3.sinaimg.cn/large/006UkuMhgy1hzf5ykjc5yj32c0340npe.jpg,https://wx4.sinaimg.cn/large/006UkuMhgy1hzf5yl8uxbj31hc140dze.jpg,https://wx4.sinaimg.cn/large/006UkuMhgy1hzf5ynlhu7j34eo3b04qt.jpg,https://wx3.sinaimg.cn/large/006UkuMhgy1hzf5yrepdkj34eo3b01l1.jpg",,,广东,红V
5143697227516874,PikLovxtU,6055831093,魏牌新能源,“行不行，路上见！”#魏牌全新蓝山#智驾挑战激烈进行中，本站应战大咖@拜托了飞哥@虎哥说车NOA挑战名场面频出，全新蓝山NOA助力“不靠谱女司机”勇闯复杂路况，智驾挑战精彩继续L魏牌新能源的微博视频,,,"拜托了飞哥,虎哥说车",魏牌全新蓝山,4,10,26,2025-03-13 11:27,微博视频号,,"http://f.video.weibocdn.com/o0/MteW3j7Zlx08mDDDNAZa01041200ASP80E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1742725508&ssig=76aQQ4etQb&KID=unistore,video",,北京,蓝V
5143643968503818,PijnuzGem,7339743650,番茄殿下,什么叫愚忠？这种错误的引导很可能会催生更多的智驾悲剧，最终不还是得厂商擦屁股？智驾需要被正确引导，再这样我就要艾特交管部门了……,,,,,5,141,516,2025-03-13 07:55,iPhone 16 Pro,https://wx3.sinaimg.cn/large/0080IOC6ly1hzf0feerekj30k00dwabh.jpg,,,北京,金V
5143617366656094,PiiGArVym,5333865800,魔法科技君,早，起了个大早，赶八点的飞机，智界R7的智驾帮了大忙了，几乎全程智驾，很省心#智驾数码团#,,,,智驾数码团,1,34,56,2025-03-13 06:10,,"https://wx1.sinaimg.cn/large/005OYm9yly1hzexcov750j335s2dcqv5.jpg,https://wx4.sinaimg.cn/large/005OYm9yly1hzexcqjjc4j335s2dc7wi.jpg",,,山东,红V
5143873367312906,PipluuGq6,5864631940,自主品牌才是国之希望,天神之眼C对抗横风效果还蛮强的！天神之眼C全程智驾挑战中国最长高速公路达坂城风力发电站段遇到强横风，竟然还能保持的不错。#天神之眼智驾横贯中国#L自主品牌才是国之希望的微博视频,,,,天神之眼智驾横贯中国,5,8,91,2025-03-13 23:07,微博视频号,,"http://f.video.weibocdn.com/o0/PBQKpccSlx08mEpHS7eo01041200JY4z0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1742725508&ssig=DLuoZdfl35&KID=unistore,video",,新疆,红V
5143855961212865,PioTq55wl,2455476364,XP-何小鹏,"今天是我们2025年春天的第一场发布会，给大家带来了两款我很喜欢的产品，全新小鹏G6和小鹏G9。我们还是要特别感谢每一位用户，每一位媒体朋友，感谢你们的支持！我想和所有认可小鹏的用户做一个承诺：你在小鹏汽车上花的每一分钱，买的都是实实在在的产品力。小鹏的标签是""技术""好，是""智驾""强，是""科技平权""，我们永远相信科技的力量，科技可以让我们行得更稳，跑得更远！小鹏汽车会继续向前奔跑，不辜负每一位鹏友的热爱！",,,,,143,686,1883,2025-03-13 21:58,,"https://wx1.sinaimg.cn/large/925b988cgy1hzfoqvupbqj20v91vohdt.jpg,https://wx2.sinaimg.cn/large/925b988cgy1hzfoqxfgewj21di2z7hdv.jpg,https://wx1.sinaimg.cn/large/925b988cgy1hzfoqy8c74j20u01syb29.jpg,https://wx2.sinaimg.cn/large/925b988cgy1hzfoqz15dhj20v91vo1kx.jpg,https://wx2.sinaimg.cn/large/925b988cgy1hzfor1fghuj21di2z7x6q.jpg,https://wx3.sinaimg.cn/large/925b988cgy1hzfor24gkvj20u01sykhj.jpg,https://wx2.sinaimg.cn/large/925b988cgy1hzfor32kehj24132oqb29.jpg,https://wx3.sinaimg.cn/large/925b988cgy1hzfoquw9ytj24132oqe82.jpg,https://wx4.sinaimg.cn/large/925b988cgy1hzfosyp5l0j24132oq4qp.jpg",,,广东,金V
5143857747726271,PioWiwpXh,7008866503,轰鸣的小跑SVM,群访讲了很多事，但一个事情是很清晰的:思路。比如说几年前对智驾技术路线的定义，摘走高精度地图，摘走手搓的规则，目的最终就是为了出海。大师兄说今天很多城市里看起来不错的智驾，都是一个一个城市搓出来的成绩，真正的竞争对比，是在三线城市以下的小地方，我是很认可的。可能今天＂全国都能开＂这个故事很多人也在讲，但能在三四年前，就因为＂全球＂的蓝图，来提前锚定智驾的技术路线，我想这是小鹏能走在智驾最前线的基础。只有这样长期主义的思路，才能在混乱的市场里，把自己的节奏走出来，而不至于轻易走进其他人的节奏。你就想想，今天的市场节奏是由几个品牌定义的？有多少品牌在跟着别人的节奏？真正的节奏，不需要用太多的＂遥遥领先＂，或者各式各样的定语，真正的节奏喊出来的时候，再是白开水的陈述，也足以让你觉得汗毛倒立直呼牛逼。比如今晚的G6前脚出了定价17.68万，后脚我至少知道有两个友商品牌在说＂新车凉了＂，以及一个友商品牌的老板准备给下面的员工做心理按摩了。为了智驾这件事，小鹏一直在强调算力，数据，和AI。很多人今天都能认识到这几件事背后的价值，今晚有好多老师都在担心deepseek的出现，正在打破小鹏的壁垒。但实际上和股票一模一样的事情在于，＂当所有人都进场的时候，头部已经完成了意义上的收割＂。如何理解小鹏的＂收割＂呢？2024年，小鹏整个智驾的迭代速度是非常恐怖的，在AI的加持下翻了几十个版本，算是很正式地进入到了生产力这个通道，但比如说过年期间许多品牌纷纷说自己上了deepseek---你们真正操作过的话，知道ollama一键部署对吧？把一件简单的事情吹得很牛逼谁都会，其实那没什么用。但是把一件牛逼的事情，做简单，就是＂小鹏能在进化速度上完成收割＂那个最大的内涵。它得到了什么呢？就是前面提到的，有友商觉得心慌，说明属于小鹏自己的节奏，已经打出来了。Mona，p7+，G6，G9，它的加速还在持续。一以贯之，唯快不破，这是它过去一年里的故事。其他还讲了些啥呢？一个我觉得很有意思的观点:科技平权。大师兄对G6G9价格的定义，不是价格战。他说是科技平权，科技的竞争，比价格的竞争，比加班的竞争，更有意义。这句话放在这，我想普天之下的加班狗没有一个会不知道它的价值对吧？你把初中的政治书翻开来看，＂解放生产力＂，不就是这个意思吗？从科技平权这个角度去理解G6和G9今天晚上做的事情，很多问题都会有答案。举个例子，今晚发布会说的，ModelY加上FSD就得三十多，G6直接干到底是17.68，中间的差异，意味着什么，不容多想。#全新小鹏G6和G9今日上市##全新小鹏G6和G9价格真香#L轰鸣的小跑SVM的微博视频,,,,"全新小鹏G6和G9今日上市,全新小鹏G6和G9价格真香",61,15,131,2025-03-13 22:05,我机智的小脑瓜,,"http://f.video.weibocdn.com/u0/cWl7V6iEgx08mElrtCwM01041201y0Ws0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1742725508&ssig=XVNCv6j0z0&KID=unistore,video",,广东,红V
5143857059861091,PioVbFnjR,1769228100,长安少侠TOK,小鹏G6和小鹏G9价格一出，我就知道还没锁单的小伙伴估计得排队等了今年太卷了，不过对于消费者来说是好事，让每个人都能够享受到最新的科技，这才是科技平权#智驾数码团#,,,,智驾数码团,19,41,559,2025-03-13 22:02,,"https://wx1.sinaimg.cn/large/69744744gy1hzfowfwqbxj21be0zjn6w.jpg,https://wx1.sinaimg.cn/large/69744744gy1hzfowh4en3j24132oqkjm.jpg,https://wx3.sinaimg.cn/large/69744744gy1hzfowi2w3ej22yo1o0npd.jpg",,,广东,金V
5143882136552676,PipzDruEk,1652436065,南哥说车,所以信我的论开车永远相信油车宝马自主领克越野就坦克电车嗯好像是极氪也仿佛是小米毕竟这俩有故事论智驾我现在就服华为和理想论性价比我就服智己论品牌我依然服蔚来和鸿蒙智行,,,,,20,312,557,2025-03-13 23:42,iPhone客户端,,,,云南,金V
5143871983720001,PipjgfBK1,6244484654,互联网三爷,#全新小鹏G6和G9今日上市##全新小鹏G6六项全能轿跑SUV##全新小鹏G9巅峰科技AI旗舰#小鹏杀疯了！7分钟狂澜5000订单。20万级电车开启5C超充纪元，友商连夜开会！刚刚，何小鹏带着屠龙刀来了。2025款G6/G9直接把50万级豪车专属的5C超充+图灵AI智驾下放到20万档，充电1秒跑1公里，10分钟补能450公里，堪称「充电比加油快」的预言终结者。G6以17.68万起化身六边形战士，725km续航每公里4分钱，智能座舱秒变移动图书馆；G9更绝，百万级双腔空悬+十点指压按摩座椅，把德系豪华揉进AI骨架，底盘每秒调节200次悬架的操作让魔毯都直呼内行。最狠的是「不选装不订阅」的魄力，老司机级智驾交付即享，车位到车位全场景打通，连园区都能自动漫游。建议友商准备好速效救心丸，毕竟当冰箱彩电大沙发遇上真·科技平权，这场仗从定价就结束了,,,,"全新小鹏G6和G9今日上市,全新小鹏G6六项全能轿跑SUV,全新小鹏G9巅峰科技AI旗舰",33,14,330,2025-03-13 23:01,,"https://wx2.sinaimg.cn/large/006OBdIqgy1hzfqn8m4n4j30u0140n2y.jpg,https://wx1.sinaimg.cn/large/006OBdIqgy1hzfqn92f4pj31900u0gnt.jpg,https://wx4.sinaimg.cn/large/006OBdIqgy1hzfqn9j4njj30u01407eg.jpg,https://wx1.sinaimg.cn/large/006OBdIqgy1hzfqna4xj4j30u01syqgq.jpg,https://wx3.sinaimg.cn/large/006OBdIqgy1hzfqnawgabj30u01sy195.jpg,https://wx4.sinaimg.cn/large/006OBdIqgy1hzfqnbw029j30u01syn82.jpg,https://wx4.sinaimg.cn/large/006OBdIqgy1hzfqnd4mqbj31900u0n1l.jpg,https://wx4.sinaimg.cn/large/006OBdIqgy1hzfqndkzo3j31900u0n0r.jpg,https://wx1.sinaimg.cn/large/006OBdIqgy1hzfqne42r2j30u01sytfc.jpg",,,浙江,金V
5143857571300341,PioW15shf,7753704239,文力元,小鹏G6和小鹏G9这价格是要杀疯了呀，接下来就比较精彩了，看其他友商怎么应对#智驾数码团#,,,,智驾数码团,21,41,581,2025-03-13 22:04,,"https://wx4.sinaimg.cn/large/008sJKFNgy1hzfozbywoqj32yo1o0npd.jpg,https://wx1.sinaimg.cn/large/008sJKFNgy1hzfozcdfmwj30s00s879n.jpg",,,广东,金V
5143852990857520,PioOD3B4Y,2196791807,秋晨同学,我还漏了G9四驱顶配27.88万超长续航Max25.88万长续航Max24.88万全系标配双腔空悬、5C超充、AI智驾好夸张！#全新小鹏g6和g9价格真香#,,,,全新小鹏g6和g9价格真香,6,24,103,2025-03-13 21:46,,https://wx1.sinaimg.cn/large/82f061ffly1hzfof9314vj21di2z71kz.jpg,,,北京,金V
5143862859792649,Pip4xF5vX,1987026237,奶爸兄地,说实话，小鹏G9面对YU7有一个让人纠结的地方。就是雷总把SU7的操控弄到了那样一个程度，万一YU7也是无敌好开甚至比ModelY还好开。我还是会有点失落的。当你的日常驾驶任务被智驾取代之后，好开真的是更加纯粹的的一种享受。人生苦短，最重要的还是取悦自己。,,,,,1,49,105,2025-03-13 22:25,iPhone 15 Pro,,,,广东,普通用户
5143844522296193,PioAY9Dln,1801122223,野生11,25款小鹏G6:17.68万起25款小鹏G9:24.88万起G6/G9全系标配：图灵AI智驾、5C超充G9全系标配：双腔空悬、四座加热通风按摩这价格，行吗？,,,,,2,20,62,2025-03-13 21:12,iPhone 16 Pro,https://wx3.sinaimg.cn/large/6b5af1afgy1hzfnaydk3ej22yo1o0npd.jpg,,,广东,金V
5143871907170794,Pipj8u5rY,2142609687,科技圣斗士,闪现到昆明了，明天试驾体验领克900，九零零，不是九百智享百变旗舰大六座SUV，二三排也可以面对面坐，和极氪MiX的座椅类似，但是更宽敞，旋转速度也更快，后备箱也可以放两个座椅，最大承重300kg，我90kg坐上面都很稳。把家装进车里，把家带到旷野。这台车买一台等于买了极氪MIX➕理想L9，据说性能还很强，明天体验了再说。#斗叔聊车##智驾数码团#,,昆明,,"斗叔聊车,智驾数码团",13,28,56,2025-03-13 23:01,Xiaomi 15 Ultra,"https://wx2.sinaimg.cn/large/7fb5a117gy1hzfqe5n8drj20xv0u0dmu.jpg,https://wx3.sinaimg.cn/large/7fb5a117gy1hzfqe69d49j20xv0u0jyq.jpg,https://wx4.sinaimg.cn/large/7fb5a117gy1hzfqe9exbmj20xv0u0dnm.jpg,https://wx2.sinaimg.cn/large/7fb5a117gy1hzfqe6rq2jj20xv0u0agp.jpg,https://wx1.sinaimg.cn/large/7fb5a117gy1hzfqew3vd3j20xv0u00zf.jpg,https://wx1.sinaimg.cn/large/7fb5a117gy1hzfqe7nxiuj21400u00zd.jpg,https://wx2.sinaimg.cn/large/7fb5a117gy1hzfqe89s19j20u0170tfu.jpg,https://wx1.sinaimg.cn/large/7fb5a117gy1hzfqe8s3iyj20xv0u0449.jpg,https://wx2.sinaimg.cn/large/7fb5a117gy1hzfqe54cjij20u0170gry.jpg",,,云南,金V
5143842988233276,PioyuyxQM,5327483983,科技Daily,小鹏诚意真足，尤其是G6简直太香了。还记得G6初登场那会，试驾G6我的梦想就是有这么一台智驾好用全面的车，当时还在纠结人在北京没指标。现在全新G6都来了，2025款有诚意推荐大家买。当然G9的升级点也非常关键，尤其是座椅升级太香了。#全新小鹏G6和G9今日上市##全新小鹏G6六项全能轿跑SUV##全新小鹏G9巅峰科技AI旗舰#,,广州·广州保利洲际酒店,,"全新小鹏G6和G9今日上市,全新小鹏G6六项全能轿跑SUV,全新小鹏G9巅峰科技AI旗舰",12,63,268,2025-03-13 21:06,,"https://wx1.sinaimg.cn/large/005OxzX1gy1hzfna5nxb4j335s2dc4qs.jpg,https://wx2.sinaimg.cn/large/005OxzX1gy1hzfna7r3g5j335s2dc1l0.jpg,https://wx4.sinaimg.cn/large/005OxzX1gy1hzfnaa3l1uj335s2dc1l0.jpg,https://wx1.sinaimg.cn/large/005OxzX1gy1hzfnabpkc4j335s2dce82.jpg,https://wx3.sinaimg.cn/large/005OxzX1gy1hzfnadk3v4j335s2dc1kz.jpg",,,广东,金V
5143872888636826,PipkIAePE,1303590544,丁丁说车丁丁,G6突然就爆了。一是品牌势能，二还是我反复说的那个爆款公式：高性价比+独门绝技（智驾）=爆款G7应该会更爆。#小鹏g6#,,,,小鹏g6,2,24,43,2025-03-13 23:05,iPhone 16 Pro Max,https://wx3.sinaimg.cn/large/4db33690gy1hzfqid9x1vj20u01407el.jpg,,,福建,金V
5143857041771201,PioVa7qLL,1285999563,大包子狸,G6小蓝灯众筹已经完成，@XP-于桐可以开始干活了,,,XP-于桐,,10,26,33,2025-03-13 22:02,HUAWEI Mate30 Pro 5G,https://wx1.sinaimg.cn/large/4ca6cbcbgy1hzfowzjii4j20tc1bhgp5.jpg,,,江苏,红V
5143851891166734,PioMR4Twi,6524692480,极速拍档Speedsters,2025款小鹏G6和G9上市了，一看这两款车的价格，就知道小鹏认真了，G9还标配双腔空悬、高阶智驾、5C超充。这两款车你们觉得如何？,,,,,1,16,49,2025-03-13 21:42,iPhone 14 Pro,https://wx2.sinaimg.cn/large/0077yWzugy1hzfoc65wvnj31hc0u0ndj.jpg,,,广东,金V
5143848944410987,PioI6ivuX,1567902865,大家车_韦熙宇,没想到小鹏新款G6把车型版本精简到三个，取消了双电机版本，起步价真的杀到了17.68万起，顶配也不超过20万！800V+5C超充，补能方面是拉满了，起步600+km的续航，同价格段的真没几个。至于智驾，没有了激光雷达，但这套视觉方案和P7+一样，我们实测过性能表现完全不输有激光雷达的车型。说白了，新款G6的性价比真没得说的了。小鹏自从MONA03和P7+卖好了之后，真的“开窍”了#汽场全开##小鹏G6##全新小鹏G6从未见过如此换代#,,,,"汽场全开,小鹏G6,全新小鹏G6从未见过如此换代",6,28,42,2025-03-13 21:30,iPhone客户端,"https://wx2.sinaimg.cn/large/5d744c91gy1hzfnt2ldz8j22dc1s04qp.jpg,https://wx1.sinaimg.cn/large/5d744c91gy1hzfnt3h7xej21r70zjjwl.jpg,https://wx3.sinaimg.cn/large/5d744c91gy1hzfnt21qhqj20u01sywmz.jpg",,,广东,红V
5143842211498660,Pioxf6hRW,7852743581,电车财金蒋开石,小鹏把压力在资本市场直给蔚来与理想？异动了17.68万就标配高阶智驾的新G6，及24万起售性价比极高的新G9出来后，的确对L6，乐道60有直接的冲击#电车财经##全新小鹏g6从未见过如此换代#,,,,"电车财经,全新小鹏g6从未见过如此换代",2,24,106,2025-03-13 21:03,,"https://wx4.sinaimg.cn/large/008zrjkxgy1hzfnc6rll8j30tz1rodpt.jpg,https://wx4.sinaimg.cn/large/008zrjkxgy1hzfn7mc36bj30u01qcn5w.jpg,https://wx2.sinaimg.cn/large/008zrjkxgy1hzfn7mr1j7j30u01qcdov.jpg",,,重庆,红V
5143858413833653,PioXng5j7,6014749173,几分钟义务教室,科技平权，首先这个科技要好用，小鹏的智驾是这个，过几天去广州看看他们的双腔空悬,,,,,0,11,24,2025-03-13 22:07,iPhone 15 Pro Max,"https://wx2.sinaimg.cn/large/006z3h1rly1hzfp0f7hiuj30u01szwum.jpg,https://wx4.sinaimg.cn/large/006z3h1rly1hzfp0evdnoj30u01szb0e.jpg",,,辽宁,金V
5143874524941207,PipnmkJqT,3962657498,测评君,小鹏现在务实多了，尤其20万以下找准了自己的舒适区，小鹏G6长续航版能给你干到17万多出头，全系5C和智驾，王凤英加入后小鹏逆风翻盘！为自己抢到最后一张决赛圈的门票,,,,,69,154,235,2025-03-13 23:11,,"https://wx4.sinaimg.cn/large/ec315adaly1hzfqwd7esjj24132oqnpd.jpg,https://wx3.sinaimg.cn/large/ec315adaly1hzfqwewsn2j24132oqe82.jpg,https://wx3.sinaimg.cn/large/ec315adaly1hzfqw8r9g4j24132oqhdu.jpg,https://wx1.sinaimg.cn/large/ec315adaly1hzfqw65653j22yo1o0hdt.jpg,https://wx1.sinaimg.cn/large/ec315adaly1hzfqw9o0btj22yo1o0qv5.jpg,https://wx1.sinaimg.cn/large/ec315adaly1hzfqwo62kbj24132oqnpe.jpg",,,辽宁,金V
5143842333134169,Pioxrd9l7,5617053393,平车少女,全新的小鹏G6价格来了：17.68万起，各项配置都是完善的！#全新小鹏G6和G9价格真香#小鹏G924.88万起，没有了激光雷达的成本，纯视觉图灵AI智驾还是免费，各三个版本，非常清晰直观。,,,,全新小鹏G6和G9价格真香,142,144,145,2025-03-13 21:04,,"https://wx3.sinaimg.cn/large/00688Abngy1hzfn4yz03lj31jk0v9dzg.jpg,https://wx1.sinaimg.cn/large/00688Abngy1hzfn4ziossj31jk0v9kfk.jpg,https://wx1.sinaimg.cn/large/00688Abngy1hzfn6ow3xwj30qo1lrk4r.jpg,https://wx1.sinaimg.cn/large/00688Abngy1hzfn6n2qc9j31di2z7x6q.jpg",,,浙江,红V
5143853980455583,PioQe1Uw7,3312472577,科技客,#全新小鹏G6和G9价格真香#2025款小鹏G9价格：24.88万~27.88万；2025款小鹏G6价格：17.68万~19.88万。大家感觉如何？我感觉，小鹏的更新换代还是很有诚意的，基本都是“全系标配”，全系标配了图灵AI智驾和5C超充，还是很不错的。#智驾数码团#,,,,"全新小鹏G6和G9价格真香,智驾数码团",18,54,54,2025-03-13 21:50,微博网页版,"https://wx1.sinaimg.cn/large/c5705201ly1hzfohkdro1j20j60ee7af.jpg,https://wx1.sinaimg.cn/large/c5705201ly1hzfoi2484dj20j60eewjd.jpg",,,重庆,金V
5143846207886302,PioDGx5Aq,2039556740,科技数码说,#全新小鹏g6和g9价格真香#和我猜的差不多，确实很香，毕竟少一个激光雷达就能减下好几万呢，然后看着G6的价格，再看看我的P7+，呃…2025款小鹏G6主要的升级点：贯穿式LED灯组，车尾做了“提臀”，智驾小蓝灯，内饰三屏联动，电容方向盘，新增氛围灯，全系800V5C超充AI电池，全系图灵AI智驾，CLTC续航625KM，17.68万起。#全新小鹏g6六项全能轿跑suv#2025款小鹏G9主要升级点：外观新增黑武士，前后排座椅均支持通风加热按摩，十点式指压力度按摩，百万级的双腔空气悬架，全系5C超充AI电池，CLTC续航625KM，24.88万起，如何？,,,,"全新小鹏g6和g9价格真香,全新小鹏g6六项全能轿跑suv",31,68,329,2025-03-13 21:19,,"https://wx2.sinaimg.cn/large/79912a84gy1hzfnnr0hmoj23402c0u0y.jpg,https://wx1.sinaimg.cn/large/79912a84gy1hzfnns6hjbj23402c0qv5.jpg,https://wx2.sinaimg.cn/large/79912a84gy1hzfnnlx1zbj24eo3b07wk.jpg,https://wx4.sinaimg.cn/large/79912a84gy1hzfnnvmqa1j24eo3b01l0.jpg,https://wx3.sinaimg.cn/large/79912a84gy1hzfnnouzdzj23402c01ky.jpg,https://wx3.sinaimg.cn/large/79912a84gy1hzfnnintwyj23402c0qv6.jpg",,,广东,金V
5143863769957891,Pip60FMv9,6110832479,松山湖舰队司令,"2025年的市场打的是真凶啊，前一阵刚做完鸿蒙智行的分析，又要变了哈哈哈在分析分析吧。细分到每个车型从问界开始1.问界m5——降价简配，最低拉到17-18万，高配最多20万，最多有个什么带运动套件的可以拉到22.在目前m5可能不会大改的前提下，应该做的是坚持这个造型，走高性价比运动路线，不过问题是运动真的需要性价比吗？但也没啥办法，目前的m5没机会走大空间。2.问界m6——得出这张牌了，m6要替代原来23款m7的位置，继续搞大空间性价比，我觉得未来，m6是最适合出不带智驾或者说那个pro智驾的车型，但一定要拼命搞性价比，甚至亏钱搞，用其他的利润补贴m6，低配钉在21，高配锁在27，就是和现在的m7一样，不过不能像m7这么对付。3.问界m7——逃离20万这个区间，轴距拉到3,或者29，低配29，高配34。m7我认为不需要摆脱过去的形象，m7和m6就是要收过去喜欢开大众车的客户，中庸的外观确实比较适合。4.问界m8——刚才说了，大胆点，max33.98起，max+36.98起，顶配ultra41.98满配。唯一担心的一点就是，怕陷入性价比的怪圈。5.问界m9——顶的要比较死，从4598开始，顶配5698，增加非凡大师，钉在7598左右智界1.智界s7——大改款！！！！！！！应该倒向运动轿车那个方向，低配价格就比小米低一点，顶配比小米高一点。轿车一共就三种方法，一种是家用大空间，一种运动，第三种是性价比。2.智界r7——这个还真不好办，暂时可以不用动，稍微给点政策就好。享界和尊界暂时应该还不太用管尚界压在15-20，专门对标小鹏？各位可以给点建议，我想的脑瓜子都要爆炸了哈哈哈哈，快来出出主意",,,,,2,30,37,2025-03-13 22:29,微博网页版,,,,陕西,红V
5143853713332188,PioPNdYQY,5872290888,零跑汽车,#零跑B10#预售一路狂飙！48小时订单已达成31688台！本期“零跑答网友问”GET了8⃣个最热问题交付周期/价格/智驾你关心的都有快来看看吧👇🏻#智能看零跑选车新参考#,,,,"零跑B10,智能看零跑选车新参考",5,51,40,2025-03-13 21:49,微博网页版,"https://wx1.sinaimg.cn/large/006ppx7agy1hzfo4bimnkj30v923re82.jpg,https://wx3.sinaimg.cn/large/006ppx7agy1hzfo492w5xj30v91pck7z.jpg,https://wx1.sinaimg.cn/large/006ppx7agy1hzfo494j3hj30v9204h1e.jpg,https://wx4.sinaimg.cn/large/006ppx7agy1hzfo492sppj30v91ws4e8.jpg",,,浙江,蓝V
5143820593793145,PinYnfULL,1553186924,阿泰的深夜评测,全新小鹏G6与全新小鹏G9两来了，先看六项全能纯电轿跑SUVG6：续航长、里程实、充电快、超安全、智能强，空间。全新小鹏G6外观方面实现19项焕新升级，前脸搭载用户呼声最高的星河光翼贯穿灯，内嵌了转向灯和日行灯，后部整体“提臀”重做，扰流板更简洁，新增小鸭尾提升后部姿态，车尾更灵动，整体线条更流畅；侧颜新增标志性的智驾小蓝灯和20寸花瓣式五幅轮毂，整体线条更舒展。2025款小鹏G6共有六款外观色，其中两款新增色，星暮紫和云贝米；还有新月银、星阙灰、星云白这种具有科技和未来感，怎么选都不会错的经典色；另外，还有全新升级的暗夜黑，在原本的黑武士基础上，进行全车黑化套件、20寸熏黑运动轮毂、熏黑卡钳等细节升级，这一次的暗夜黑，是彻头彻尾的黑武士！怎么样，好看吗#全新小鹏G6从未见过如此换代##小鹏G6价格#,,,,"全新小鹏G6从未见过如此换代,小鹏G6价格",18,48,67,2025-03-13 19:37,,"https://wx4.sinaimg.cn/large/5c93c06cgy1hzfkpl63llj24132oqu0x.jpg,https://wx2.sinaimg.cn/large/5c93c06cgy1hzfkpmk8l8j26801k0ar9.jpg,https://wx1.sinaimg.cn/large/5c93c06cgy1hzfkpqs7jij24132oqhdv.jpg,https://wx3.sinaimg.cn/large/5c93c06cgy1hzfkpv4fr9j24132oqu0x.jpg,https://wx2.sinaimg.cn/large/5c93c06cgy1hzfkpzue3cj24132oqu0y.jpg,https://wx4.sinaimg.cn/large/5c93c06cgy1hzfkq5e8b8j24132oqhdv.jpg,https://wx4.sinaimg.cn/large/5c93c06cgy1hzfkqdvxlij24132oqb2b.jpg,https://wx4.sinaimg.cn/large/5c93c06cgy1hzfkqim5xbj24132oqnpe.jpg,https://wx2.sinaimg.cn/large/5c93c06cgy1hzfkpg90luj20zk08wq7z.jpg",,,湖北,金V
5143844972137945,PioBH8YaZ,2043836390,相机入魔,来几张一图流，突然就想换车了，曾经和G9有过几周之缘，那时候就觉得，一个这种尺寸带双枪空悬和第一梯队智驾的车实在太理想了，25款G6和G9这个价格真的无话可说，sku设置也很科学#全新小鹏G6从未见过如此换代##小鹏G6价格##全新小鹏G6和G9价格真香#,,,,"全新小鹏G6从未见过如此换代,小鹏G6价格,全新小鹏G6和G9价格真香",0,23,18,2025-03-13 21:14,vivo X200 Pro卫星版,"https://wx4.sinaimg.cn/large/79d277e6gy1hzfnhphgaoj20u01syb29.jpg,https://wx3.sinaimg.cn/large/79d277e6gy1hzfnhbsus8j21di2z7hdv.jpg,https://wx4.sinaimg.cn/large/79d277e6gy1hzfnh7pq0fj20u01sykhm.jpg,https://wx4.sinaimg.cn/large/79d277e6gy1hzfnh9q2wyj21di2z7000.jpg",,,重庆,红V
