id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip,user_authentication
5036108251664272,Of9l76YX6,1936930605,王奔宏,小红书博主说奔驰C降价后成香饽饽，月销两万多，小年轻买了奔驰追妹纸也更容易一些，二十多万预算你会买奔驰C还是国产新能源汽车？,,,,,3,51,131,2024-05-20 14:07,,,"http://f.video.weibocdn.com/u0/xDePHg5igx08f063Ibv201041200glqh0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1742726004&ssig=h%2B4%2FPYD3kY&KID=unistore,video",,广东,金V
5036041511108662,Of7Bt4EpE,2863918220,科技九洲君,#一洲长测车#/华为问界新M5车险保费强险200000元，保费1000元车损299800元，保费2963.06元三者200万元，保费1306.04元附加险380.28元，合计5649.38元我这款是顶配啊，增程MaxRS，虽然提车价是276800元，但是系统里车损险金额是299800元，不过差价几十块钱无所谓了，这个保险价格你们觉得咋样？问界智界不强制店保，所以你自己外边买能返一千多。#新能源大牛说#,,,,"一洲长测车,新能源大牛说",61,183,276,2024-05-20 09:42,微博网页版,"https://wx2.sinaimg.cn/large/aab3ec8cly1hpvqhmt5kej20u01yc7eh.jpg,https://wx1.sinaimg.cn/large/aab3ec8cly1hpvqh778joj212e0twqg7.jpg",,,安徽,金V
5036014127811134,Of6TiwM22,7282976711,合肥张公子,乐道L60销量破65000单，直逼小米SU7，蔚来李斌：还没使劲，远超预期。有汽车博主爆料，截止现在预售订单量已达到80000单，超过小米SU7不是没有可能。▶那么猛吗？到底是哪些人群在购买？#汽车资讯##汽车##新能源汽车#,,合肥,,"汽车资讯,汽车,新能源汽车",0,30,53,2024-05-20 07:53,iPhone 13,"https://wx1.sinaimg.cn/large/007WSCWjgy1hpvncbgeadj30wi1jkncu.jpg,https://wx4.sinaimg.cn/large/007WSCWjgy1hpvncgb2vuj33g02aokjm.jpg,https://wx4.sinaimg.cn/large/007WSCWjgy1hpvncabmfuj33g02aohdu.jpg",,,安徽,红V
5036239508214181,OfcKOysSN,3706460877,大梦-LICHAN,小鹏和小米是我最喜欢的两个新能源品牌了，其实有竞争没啥问题，最主要的是一起把市场做大一起挣钱小鹏的优势其实也很明显，就是在智驾上的探索更为深入，说是行业第一完全不过分。小米的优势最主要就是智能、生态，围绕人车家打造的体验，目前市面上也是独一份。要我来推荐的话，喜欢小米的造型、生态就买SU7。想要技术、智驾都均衡的SUV，可以看G9。其实完全不冲突#何小鹏回应与小米竞争#,,,,何小鹏回应与小米竞争,12,19,74,2024-05-20 22:48,Android,"https://wx4.sinaimg.cn/large/dcec1acdgy1hpwd4efdcvj20u0140af3.jpg,https://wx1.sinaimg.cn/large/dcec1acdgy1hpwd4grrg2j22uz3tb7wm.jpg",,,广东,金V
5036220877637787,OfcgLw2W7,1561695843,清风半袖,刚还跟朋友讨论理想最近算是至暗时刻利空出尽，哪想到来了个重磅消息，纯电SUV今年不发了。这特么咋看都像是利好。有种箭在弦上突然撤回的感觉，冷静得可怕。当然了，另一波人必然会解读为「你看还是得靠油箱，纯电放弃了吧」。,,,,,0,48,18,2024-05-20 21:34,,"https://wx4.sinaimg.cn/large/5d159663gy1hpwb0f9mvlj20qd1giami.jpg,https://wx2.sinaimg.cn/large/5d159663gy1hpwb0gemy8j20pz1l3gs2.jpg",,,重庆,红V
5036212670956709,Ofc3x40SN,7762168725,MetaAuto,呃…劲爆消息！一向在入门中置车型里比法拉利缸数更加慷慨的兰博基尼，之前有V10降格成V8的消息的时候，我是失望的…但这次实锤了，我却（非生理）高潮了。因为这次虽然是个双涡轮V8，大概率是集团里奥迪和保时捷共同研发的EA825的超级魔改平面曲轴版本（就像AMGGTRBlackSeries的玩法一样）。冷知识：我大途锐的4.2FSIV8，R8同款的那个，叫EA824。几个数据：-10000rpm红线！这貌似是Czinger21C之外的量产车最高涡轮增压发动机转速了。-发动机单体800马力，也就是升功率200-电机150PS300Nm，一看布局就知道是轴向磁通电机，可能和法拉利和迈凯伦AMG一样，来自YASA-车名貌似叫Tormenta，估计也是哪个西班牙斗牛的名字。代码是LB634（coupe）/LB635（spyder）#汽场全开##新能源大牛说#,,,,"汽场全开,新能源大牛说",28,32,81,2024-05-20 21:02,达哥的iPhone客户端,"https://wx2.sinaimg.cn/large/008tjgFLly1hpw9spesa6j30z00jqdvi.jpg,https://wx1.sinaimg.cn/large/008tjgFLly1hpw9skzff3j30z00jqwry.jpg,https://wx4.sinaimg.cn/large/008tjgFLly1hpw9stz3d5j30z00jqk7p.jpg,https://wx3.sinaimg.cn/large/008tjgFLly1hpw9sg4wnbj30z00jq14n.jpg,https://wx4.sinaimg.cn/large/008tjgFLly1hpw9szqw8bj30z00jqaih.jpg,https://wx3.sinaimg.cn/large/008tjgFLly1hpw9sihr76j30z00jqgt8.jpg,https://wx3.sinaimg.cn/large/008tjgFLly1hpw9swza9aj30z00jqk7g.jpg,https://wx1.sinaimg.cn/large/008tjgFLly1hpw9t8kbhej30z00jqgtl.jpg,https://wx2.sinaimg.cn/large/008tjgFLly1hpw9tcccglj30z00jqdw2.jpg",,,北京,金V
5036000725698594,Of6xGnUsO,3266910853,一汽红旗,江河盈满夏意，美好丰收在即，走进山河田野，享受小满胜万全。#一汽红旗##红旗新能源##二十四节气##小满#,,,,"一汽红旗,红旗新能源,二十四节气,小满",38,5,19,2024-05-20 07:00,微博网页版,https://wx4.sinaimg.cn/large/c2b91a85ly1hpv6gmxc03j215p2i9qv9.jpg,,,吉林,蓝V
5036163587114572,OfaMmtQPa,1674122465,广汽传祺,庆幸遇所爱，余年都是你!@传祺新能源x@张若昀#520#E起甜蜜告白，可甜可「闲」可爱你！,,,"传祺新能源,张若昀",520,29,24,69,2024-05-20 17:47,微博网页版,"https://wx2.sinaimg.cn/large/63c914e1gy1hpw4i3ed68j20u01t1n9o.jpg,https://wx4.sinaimg.cn/large/63c914e1gy1hpw4i3jh7xj20u01t17m4.jpg,https://wx4.sinaimg.cn/large/63c914e1gy1hpw4i3gv41j20u01t17iz.jpg",,,广东,蓝V
5036068887597694,Of8jCvSvs,7282976711,合肥张公子,疯了吗？这牛批吹的！所有的新能源都别玩了▶和烧水的车一样。即使有，也不可能流入市场，那样资本还怎么收割#汽车资讯##汽车##我与汽车的日常#,,合肥,,"汽车资讯,汽车,我与汽车的日常",0,21,34,2024-05-20 11:30,iPhone 13,https://wx3.sinaimg.cn/large/007WSCWjgy1hpvtmv4iioj30j60baq60.jpg,,,安徽,红V
5035686155520742,OeYmjnace,6406826296,影总Tim,开着理想ADmax在西湖转悠的存货。。。没啥难度就周末凑数发发吧有一段40分钟高峰期逛西湖0接管的一直没剪出来，太懒了#理想L9##新能源大牛说##自动驾驶##大v聊车##理想智能驾驶全国开放##L影总Tim的微博视频,,,,"理想L9,新能源大牛说,自动驾驶,大v聊车,理想智能驾驶全国开放",1,13,15,2024-05-19 10:10,微博视频号,,"http://f.video.weibocdn.com/o0/3zaWbFZolx08eXxtjdiE01041205N9nR0E030.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1742726011&ssig=%2BwaG3cCBXo&KID=unistore,video",,浙江,金V
5035856528417673,Of2N6zjOV,7762168725,MetaAuto,何同学参加沃尔沃EX30发布会，应该是在刚回国的留学生这类人群比较有号召力吧？因为这车的性格真的太鲜明了。特别戳我身边几个留学圈子的未婚人士（本人已婚已育，实际购买动机没那么强了，但依然会推荐给有代步需求的高品位人士。之前在北京车展前有其他品牌拍摄，住的酒店恰好也承接了EX30的试驾活动的媒体住宿，虽然和我没关系，但它非常跳脱当今汽车大环境的颜色和设计给我留下了很深刻的印象。然后在另一个酒店碰到@赵赵小查查姐，发现她她恰好试驾完了这个车，于是她就给我介绍了很多关于这台车的细节和那些特别有趣的点，后来我也查了一下，却是很多点戳到我了。沃尔沃的EX30真的是近几年来让我眼前一亮的北欧工业设计典范，也是低饱和环保CMF典范。蔚来看到都得说一声爸爸的那种。我来说说这车让我喜欢的几点：1.颜色太舒服了，名字起得也大方不做作。2.大灯继承了EX90这种平面大块像素化风格，非常新鲜。3.这种像素风格在内饰中也有呼应，而且是比较低调地呼应。这样才有沃尔沃式的北欧风格的高级感。4.最戳中达哥爽点的还是哈曼卡顿的5扬声器回音壁。在我的认知里，这车好像是第一个回音壁的车规级应用。反正车里听东西，双声道是主流，小车的话前排是主要服务对象，这样完全没问题。而且这样搞的好处是门板没有喇叭，也减少线束，当然很大一个原因是方便回收。5.里面有类似闪粉的塑料饰板我很喜欢，因为这个玩意儿其实很考验审美，小颗粒多了变loe变猥琐，少了莫名其妙；大了太吵杂，小了太没感觉。而审美就是一个人的美学认知在时间维度上的积分。6.这个车的身份传承，从数字可以看出来，有点接近当年的C30的感觉，可惜没有玻璃尾门。而EX系列基本就是SUV，当然这也是电动化后更合理的选择，这也让30这个级别变大了不少。但这3.6秒的动力，也让人感觉到中国资本带来的电车产品内卷之风吹到了哥德堡（并想起了和前女友去过的沃尔沃博物馆，那个SCC2概念车的A柱设计真的太喜欢了）7.大体还是遵循了小钢炮的配方，还是后驱（也有四驱），价格不算很贵吧，这么有特点的车。我觉得比买什么伊兰特N有逼格多了。#何同学飞上万公里取快递##汽场全开##新能源大牛说#,,,赵赵小查,"何同学飞上万公里取快递,汽场全开,新能源大牛说",5,21,16,2024-05-19 21:27,达哥的iPhone客户端,"https://wx1.sinaimg.cn/large/008tjgFLly1hpv4ir1w2rj30wi1ycdwb.jpg,https://wx2.sinaimg.cn/large/008tjgFLly1hpv4ipzh12j30wi1ycncz.jpg,https://wx3.sinaimg.cn/large/008tjgFLly1hpv5602g8xj30h70iajud.jpg,https://wx1.sinaimg.cn/large/008tjgFLly1hpv4ngpse2j30wi1yc1kx.jpg,https://wx4.sinaimg.cn/large/008tjgFLly1hpv4ni91g8j30wi1yc7ok.jpg,https://wx3.sinaimg.cn/large/008tjgFLly1hpv56sn5vfj30wi0o6jz5.jpg,https://wx4.sinaimg.cn/large/008tjgFLly1hpv56t1umzj30wi0ok0xz.jpg,https://wx4.sinaimg.cn/large/008tjgFLly1hpv53sod2rj30u02u2111.jpg,https://wx4.sinaimg.cn/large/008tjgFLly1hpv5h17v1ej30wi0m1tgu.jpg",,,上海,金V
5035783427198756,Of0TcucIY,1408337350,SuperMaruko,天天硬事4804期01加拿大紧随美国考虑对中国电动车加征关税，结果发现大头是特斯拉，石头可能砸到马斯克的脚#美国将彻底从全球霸权的神坛跌落##美债危机#加拿大超话新能源汽车超话中美贸易持久战超话特斯拉超话#真的很博通#LSuperMaruko的微博视频,,,,"美国将彻底从全球霸权的神坛跌落,美债危机,真的很博通",1,2,17,2024-05-19 16:36,微博视频号,,"http://f.video.weibocdn.com/u0/dW284V6Rgx08eYFrXhbO01041203LGbJ0E020.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1742726011&ssig=YuqNaVrnrB&KID=unistore,video",,广东,普通用户
5035779401191674,Of0MI500y,6406826296,影总Tim,举起手来，你已经被理想包围了，带娃来杭州野生动物园，放眼看去全是理想十几台堆在一起。#理想L9##理想汽车#理想汽车超话#大v聊车##新能源大牛说##新能源汽车#L影总Tim的微博视频,,杭州·杭州野生动物园,,"理想L9,理想汽车,大v聊车,新能源大牛说,新能源汽车",3,19,19,2024-05-19 16:20,理想汽车超话,,"http://f.video.weibocdn.com/o0/e1fPDmytlx08eYElSKcE01041201nQZy0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1742726011&ssig=%2BXQ82lbvdV&KID=unistore,video",,浙江,金V
5035706286606598,OeYSMrIG2,2328516855,中国警方在线,【#驻美大使就美对华电动汽车加征关税发声#：利己利人利大家为什么要打压？】5月16日，中国驻美大使谢锋提及美对华电动汽车等加征关税等事宜表示，今年是美国大选年，不干涉内政是中国外交的传统，中国不会干预美国大选，同时我们坚决反对美方在选举年操弄中国议题、损害中国利益、消费中美关系。以新能源汽车为代表的中国“新三样”都是稀缺产能、优质产能，既满足中国市场需求，弥补了全球新能源供需缺口，又为实现全球节能减排降碳作出巨大贡献。这样利己利人利大家的优质产能为什么要打压？L看看新闻KNEWS的微博视频,,,,驻美大使就美对华电动汽车加征关税发声,9,1,14,2024-05-19 11:30,微博视频号,,"http://f.video.weibocdn.com/o0/7EoL6kHWlx08eYb7KhM401041200bDEI0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1742726011&ssig=kflmMxbuVM&KID=unistore,video",,,蓝V
5035712249856189,OeZ2oFm2N,3324797184,科技邓先生,即使漂亮国将提高关税率至100%也难挡中国新能源汽车全球化趋势美国商务部当地时间5月14日发布消息称，在对华加征301关税4年复审期结束之后，美方决定在原有的301关税的基础上进一步加征关税，加征关税类目包括光伏设备、锂电池、矿产、半导体、机械设备、医疗器械等，而最引人注目的则是电动车类目，将原有的25%关税税率提高到100%。而巧合的是当日也正是比亚迪在墨西哥推出首款皮卡车型“SHARK”的时间，这是比亚迪首次在海外发布新车，计划投放墨西哥市场之后在南美和东南亚等地扩大销售，而在此前，比亚迪已向墨西哥哈利斯科州派出代表团，考虑在当地建立一家电动汽车工厂。相信很多人都好奇，美国为什么选择对中国电动车加税100%，到底是谁在害怕，又在害怕什么？答案其实很简单，就是中国新能源汽车太猛了，不论是整车发展，还是配件领域，中国品牌都发展到一个全新阶段，即使使用关税“空拳”也难挡中国新能源车全球化，比亚迪前两个月刚考察了墨西哥几个工厂的选址时美国就明确表态，即将对中国电动车提高关税，即使在墨西哥生产的也不行（之前零关税待遇取消）。在之前美国媒体的报道中，比亚迪海鸥以其优异的制造工艺和性能，能和三倍价的美国电车媲美，特斯拉CEO马斯克曾表示中国电动汽车如此至好以至于如果没有贸易壁垒，几乎会摧毁世界上大多数其他汽车公司。在美国的围堵之下，前有华为、TikTok和大疆现有比亚迪刚发布新产品就遭到围堵，美国对于中国企业的针对已经到了及其夸张的程度，美国的高关税政策或许能暂时遏制其在美国市场的扩展，但难以阻挡中国新能源汽车的全球崛起，更不能妨碍中国车企在全球市场上展现自己的实力。#拜登为中国新能源车代言##比亚迪称就没打算去美国卖车#,,,,"拜登为中国新能源车代言,比亚迪称就没打算去美国卖车",13,55,40,2024-05-19 11:53,Xiaomi 14 Ultra,"https://wx3.sinaimg.cn/large/c62c6100gy1hpuoikkx8jj20zk0k0wwg.jpg,https://wx3.sinaimg.cn/large/c62c6100gy1hpuoikzeipj20hs0irwgj.jpg,https://wx3.sinaimg.cn/large/c62c6100gy1hpuoilv1a6j20u00hon28.jpg,https://wx3.sinaimg.cn/large/c62c6100gy1hpuoimaa4mj20u00gwaei.jpg,https://wx3.sinaimg.cn/large/c62c6100gy1hpuoinwy19j20u00gwad2.jpg,https://wx3.sinaimg.cn/large/c62c6100gy1hpuoimqbrcj20u00gwdlc.jpg,https://wx4.sinaimg.cn/large/c62c6100gy1hpuoioe2z5j214011h10b.jpg,https://wx4.sinaimg.cn/large/c62c6100gy1hpuoildj2ij20xc0ge0zx.jpg,https://wx3.sinaimg.cn/large/c62c6100gy1hpuoiotvxjj20u00mi102.jpg",,,四川,红V
5035693271157612,OeYxN4R9a,7761793874,白鹿科技,【#8年驾龄女司机试驾电车5分钟就种草#】#女子提电车第一天开到晕车#5月19日，陕西西安。8年驾龄女司机试驾电车5分钟就种草。建筑设计师李女士介绍，自己最初偏好小型车，因其易停易倒车，适合社恐人士。一次帮同事的新能源车倒车入库后，自己喜欢上了电动车的响应速度，仅试驾5分钟就立即种草，随即购买了同事的同款车。李女士称赞新能源车加速快，驾驶感丝滑，与之前小车相比，性能大幅提升。自己开车技术一般，换车后甚至首次体验到超车的自信。#新能源车主心声#@白鹿科技L白鹿科技的微博视频,,西安,白鹿科技,"8年驾龄女司机试驾电车5分钟就种草,女子提电车第一天开到晕车,新能源车主心声",1,12,118,2024-05-19 10:38,微博视频号,,"http://f.video.weibocdn.com/o0/AIjQrlMulx08eYl9ubqo01041200vlbK0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1742726011&ssig=NJCSjkZOit&KID=unistore,video",,,蓝V
5035829598094039,Of25FxXD1,3921733973,爽爽侃车,#何同学飞上万公里取快递#说到沃尔沃不知道大家脑子里先会冒出什么标签，环保？简约？安全？其实这些标签靠沃尔沃进入中国后打下了坚实的基础无可厚非，论与时俱进沃尔沃这几年也是充分拿捏，最近我比较关心沃尔沃EX30，保留了沃尔沃经典元素的同时，也给它赋予了“电动化”的加持。外表充满都市时尚的色彩，凭借新能源车的特点，设计更加大胆用料也更加精致环保。与此同时“化繁为简”的减法理念同样被EX30贯彻，简约的座舱，车辆功能被高度智能化、集成化。这次的沃尔沃EX30对了年轻人的口味，吸了一大波年轻粉，也不知道@老师好我叫何同学这波快递收没收到心坎里。#沃尔沃EX30##沃尔沃EX30中国上市#,,,老师好我叫何同学,"何同学飞上万公里取快递,沃尔沃EX30,沃尔沃EX30中国上市",33,22,119,2024-05-19 19:40,,"https://wx2.sinaimg.cn/large/e9c0e955gy1hpv1hjw0njj20c20g4wfk.jpg,https://wx3.sinaimg.cn/large/e9c0e955gy1hpv1hkgn0mj20lg0g4myx.jpg,https://wx3.sinaimg.cn/large/e9c0e955gy1hpv1hkuz42j20li0g475s.jpg,https://wx1.sinaimg.cn/large/e9c0e955gy1hpv1hl9b2qj20li0g4t93.jpg",,,江西,红V
5035781201071844,Of0PC4uPO,1644027280,42号车库,试了一下零跑C10的高速领航NAP，是单Orin加激光雷达的方案，虽然看起来不是那么贵气，但是考虑到纯电不到17万的售价，也是独一份了。说一下具体表现，这套还是基于高精地图做的，所以断点会稍微有点多，上下班会经过十几公里的京沪高速，就有两处断点。不过自身能力并没有太大问题，超车变道也比较积极，但变道过程如果能更快一点就好了。另外进匝道规则也没有写死，相对比较灵活，也避免了过早进最右影响效率。但这套系统本身博弈能力不太行，所以车多的时候容易报接管。另外系统有点不礼貌，进匝道和匝道汇流都不会打转向灯，这在上海很容易被举报。这套NAP出匝道汇流主路的能力也一般，有一种很蟒的感觉，主路有车时也会往左贴靠，基本每次都是吓一跳加接管收场。另外设置了限速便宜10km/h，但开启NAP之后，限速并没有变化…总的来说，零跑这套NAP高速领航功能有了，但是很多细节还需要优化，等下次OTA完之后再去试试#42how##新能源汽车##零跑c10#,,,,"42how,新能源汽车,零跑c10",0,6,13,2024-05-19 16:27,iPhone 13 Pro Max,https://wx1.sinaimg.cn/large/61fddd90ly1hpuw793hjrj23402c0u0x.jpg,,,上海,金V
5035415431811322,OeRjF7BcS,7092141596,开电车的昌老司,我说三瓜两枣的NIO最近怎么也被缠上了啊不就是销量没垫底了、没有推送能力的全域领航全量推送了、越来越多队友加入“只有自己玩的”换电联盟了、续航只有200km的突然就有150度电可以跑1000km了、只会靠堆硬件没技术的造了个900v、大空间、低能耗还是低成本的乐道去硬刚ModelY去了......但是，了解蔚来体系的都知道这些都是基操啊那些要拿beta版去着急PK全量版的、有着急看衰销量要吃老鼠要退网的......动作变形了？#汽场全开##新能源汽车#,,,,"汽场全开,新能源汽车",0,6,47,2024-05-18 16:14,微博网页版,,,,广东,红V
5035274352198177,OeNE79dQt,6399245004,庚白星君,我给绝大多数年轻人的最诚恳建议，就是别进体制，有能力先去互联网、外贸、半导体、新能源行业干两年。中国有5000万体制内员工，他们对这个工作环境的共识，就是无聊、天花板低、钱少，最终浪费了人生的绝大多数机遇、时代红利、锻炼和灵活性。我可以说，一大半进了体制的人，都有更强烈的中年危机，都迷茫，都想跳出体制，想进私企和外企工作，但是无奈的是，在体制内已经呆废了，除了写报告写材料以外，没有任何能力和基本锻炼，在jobmarket就业市场里没有任何的竞争力。所以我给99%的年轻人建议，就是别进体制，趁年轻在北上广深杭努力锻炼，千万不要把进体制躺平当做人生备胎和目标。你20~30岁不锻炼自己，20岁开始想着安稳、退休、躺平，你这一辈子也只能是**和废物。,,,,,74,113,588,2024-05-18 06:53,微博网页版,,,,上海,黄V
5035306332194414,OeOtH9cRM,1677920540,CarEngineer何先生,今年车企目标完成情况:▶极氪第一，目前已经完成了21.4%而且极氪下半年还有个走量的大型SUV上市，销量还能冲一把。▶理想和AITO两家现在目标差不多，销量也差不多，年底再看谁更强?▶鹏子现在完成率不高，不过不用担心，MONA出来后会走量的。#新能源大牛说#,,,,新能源大牛说,4,20,62,2024-05-18 09:00,iPhone 12,https://wx1.sinaimg.cn/large/6403091cly1hptdnyzlidj21401hbtvx.jpg,,,江苏,红V
5035371645638620,OeQb2nERu,2323195050,Blood旌旗,@芝能-烟烟这篇文章写的没错，别看很多人对中国新势力全打喊杀但如果放在全球层面，你会发现中国的新势力真的超级能打因为其他国家的汽车新品牌基本上全灭包括老美,,,芝能-烟烟,,2,16,66,2024-05-18 13:20,vivo X Fold3 Pro,https://wx1.sinaimg.cn/large/8a7924aagy1hptlixcvr8j20u01ycteb.jpg,,,广东,金V
5035121912579704,OeJGfaP68,5894431188,姚昱-,"#领克07价格##领克07正式上市#最近想买车的朋友可以下手了，刚刚领克07EM-P终于发布了价格从16.38万元到18.38万元。我自己是非常喜欢领克这个品牌的，不但赛事玩得溜，每辆车的性价比都非常的高。我觉得这次的领克07EM-P绝对是20万以内的一匹黑马。领克一直是坚持原创的外观设计，这个非常的难得。领克07EM-P设计源自新一代都市对立美学TheNextDay概念车设计语言的首款新能源轿车，以独特的美感满足年轻态用户对个性潮流表达的需求，树立一眼可见的领克范。驾驶层面领克07EM-P完全不用担心，基于耗资120亿打造的CMAEvo原生新能源架构打造，综合续航里程超过1400km（CLTC）,续航无焦虑。接下来就是凸显实力的地方了，领克07EM-P二排空间超越34C，舒享豪华配置超越56E，百万级音响+顶级音源，搭配行业第一阵营的多屏联动智能生态，四座同享多维体验。这些丰富的配置在以前根本是想都不敢想的存在那么最后问题来了，你觉得在20万内价格区间，你选车是更看重品牌呢？还是更看重品质和价格呢？评论区讨论一下。",,,,"领克07价格,领克07正式上市",1,9,71,2024-05-17 20:47,iPhone 15 Pro Max,"https://wx4.sinaimg.cn/large/006qUqOMly1hpst05v0a2j30j60pagmq.jpg,https://wx3.sinaimg.cn/large/006qUqOMly1hpssvjq265j30nm0fqgmj.jpg,https://wx3.sinaimg.cn/large/006qUqOMly1hpst02qttrj30w00di40a.jpg,https://wx1.sinaimg.cn/large/006qUqOMly1hpst08bk3fj30nm0fqq40.jpg",,,北京,金V
5035123649285941,OeJJ2CXHf,7007823067,特魔豆,某乎博主的分享现在的新车发布会都是cltc我记得小米su7发布会就有说高速压着限速跑平均时速95还是多少具体忘了能跑500多km对纯电续航宣传这一块希望能少一点鸡贼多一点坦诚#特斯拉##新能源汽车#特斯拉超话,,,,"特斯拉,新能源汽车",0,19,16,2024-05-17 20:54,iPhone 15 Pro,https://wx3.sinaimg.cn/large/007Eg6Ujgy1hpssz2k0mlj30u01t2n4b.jpg,,,福建,金V
5035060228523431,OeI4KzLkH,5976953813,小白同学来啦,用比亚迪海豹举例论车牌对一款车型的颜值影响有多大。#新能源汽车##大v聊车#,,,,"新能源汽车,大v聊车",4,13,27,2024-05-17 16:42,微博网页版,"https://wx3.sinaimg.cn/large/006wuGIRgy1hpslrx4majj31hc1z4h7m.jpg,https://wx2.sinaimg.cn/large/006wuGIRgy1hpslrqt6qpj31hc1z4e81.jpg",,,广东,红V
5035110758615504,OeJofA9hK,2880620770,梦想家陈轶亮,领克07EM-P的全景声非常牛逼，全新的算法也将在今年给08和其他老车主通过OTA推送，现在车子智能化以后，好的算法和技术都可以直接推送升级，这个就是新能源汽车的魅力～前段时间在路边我还看到了导航U盘升级，我都觉得我和他已经不是一个世界的人了...,,,,,5,14,44,2024-05-17 20:03,,"https://wx4.sinaimg.cn/large/abb2c8e2ly1hpsrijafh0j235s2dc1ky.jpg,https://wx2.sinaimg.cn/large/abb2c8e2ly1hpsrimr3znj235s2dcb2a.jpg,https://wx4.sinaimg.cn/large/abb2c8e2ly1hpsrl0p4ktj235c2dc1ky.jpg",,,北京,金V
5035096022713969,OeJ0ubo1H,6192145805,埃安AION,今天给大家带来一个超重磅的消息！GGTN央视国际专题报道！国家记者探访全球唯一新能源灯塔工厂，感动于AION作为代表中国汽车的新质力量，正以其原创精神、领先的研发、精湛的设计、智慧的制造、高效的流程、卓越的产品品质以及贴心的服务，全方位地推动着全球汽车风尚的潮流！我坚信，AION的未来发展必将充满无限可能。并且在未来的道路上能够持续领航，引领全球汽车智造产业进入新的时代！#品质科技爆款##全球智能出行引领者##AION#L埃安AION的微博视频,,,,"品质科技爆款,全球智能出行引领者,AION",849,709,1019,2024-05-17 19:05,微博视频号,,"http://f.video.weibocdn.com/u0/EAtGyOf8gx08eVDRTNaw01041202ij2I0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1742726038&ssig=Lkw0rL6oI2&KID=unistore,video",,广东,蓝V
5034935991929698,OeEQn860a,1677920540,CarEngineer何先生,如果说造一辆燃油车需要10个工程师，那电车只要6个工程师。这大概就是为什么有些车企现在卖的好也要裁员的原因。#新能源大牛说#,,,,新能源大牛说,17,22,69,2024-05-17 08:29,iPhone 12,,,,江苏,红V
5035007515035431,OeGHJl7WD,5669654350,庄臣叹世界,我国新能源车已实现换道超车最近美国对我国的新能源汽车的关税从25%提升至100%，美国如此巨大的遏制动作，制造贸易壁垒违反市场原则是经常的事情了，这讲明了我国的新能源汽车行业已经实现换道超车了。对于汽车企业来说25%的关税已经是非常高的准入门槛了，即使如此美国的汽车商也无法和我们的新能源汽车厂商竞争，因此要把关税提升至100%，给我们制造困难。通过打压式不能阻止一个国家的发展的，反过来看我们的汽车行业的竞争力有多么大强大，全世界都有我们中国的新能源汽车，市场占有率真的可想而知。这正好证明了我国的新能源汽车在向未来的正确方向实现换道超车了。看看过去，我们国内生产的如小商品市场中的什么塑料制品，日用品和个各种各样的小商品，这些小商品也畅销全世界，美国是完全不在乎的，但现在新能源汽车为何如此紧张呢？因为这关乎于第三次产业的革命，我们回看一下多年来工业革命之下的三次能源革命，英国瓦特发明的蒸汽机，主要的能源是煤炭，英国率先进入的蒸汽时代，后来内燃机的但生推动了人类历史上的第二次能源革命，因此取代了煤炭能源，现在清洁能源的发展，这次新能源发展推动的第三次的能源革命，包括锂电、风能、氢能等等，因此低碳新能源就成为了各国竞争发展的方向。能源革命和工业革命是息息相关的，当蒸汽机车进入到内燃机车时代后，机车就不可能再烧煤炭了，现在进化到高铁使用电能，未来取代了内燃机就是必然了，当汽车进入了智能化信息化的时代，就不可能依然使用汽油了，谁顺应和把握了这种时代的趋势谁就能成为世界的领跑者。第一次的能源革命是英国领先世界，第二次能源革命是美国超过了英国，第三次能源革命我们国家取得了先机，电动车，锂电池和光伏这新三样的领先，我们将成为绿色低碳能源的主要供应商，因此美国怎们可能不紧张呢？美国越紧张和慌乱，越是证明了我国走在正确的能源发展道路上，因此我们必须坚定信心在正确的方向加速前进，当我们领先的时候，美国就不得不采取闭关锁国的策略，并希望通过各种各样的手段遏制我国可以的发展。我国电动车有今天的成绩是值得欣慰的，我们应该继续推进绿色能源革命，为人类的可持续发展贡献我们大国的力量，这方面我对我们的国家非常有信心，积小胜成大胜，各位朋友也拭目以待吧。#你永远可以相信读书的力量##五月不书荒##五一假期带本书出发##世界读书日#,,,,"你永远可以相信读书的力量,五月不书荒,五一假期带本书出发,世界读书日",0,23,29,2024-05-17 13:13,Android客户端,,,,广东,红V
